timestamp,TargetJointPos_0,TargetJointPos_1,TargetJointPos_2,TargetJointPos_3,TargetJointPos_4,TargetJointPos_5,JointPos_0,JointPos_1,JointPos_2,JointPos_3,JointPos_4,JointPos_5
     1222202000,  7.889589,  32.38275,-11.553115,   0.72036,  16.18208, -1.523868,  7.887931, 32.382155,-11.552586,  0.720517, 16.181379, -1.524138
     1222212000,  7.893244,  32.39775,-11.558466,  0.720694, 16.189576, -1.524573,  7.891552, 32.397672,-11.557759,  0.720517,  16.19069, -1.524138
     1222222000,  7.896898,  32.41275,-11.563818,  0.721028, 16.197072, -1.525279,  7.895172, 32.412672,-11.562931,  0.721034, 16.197414, -1.524138
     1222232000,  7.900553,  32.42775,-11.569169,  0.721361, 16.204567, -1.525985,  7.899052, 32.427414,-11.568103,  0.721552, 16.204138, -1.525862
     1222242000,  7.904207,  32.44275,-11.574521,  0.721695, 16.212063, -1.526691,   7.90319, 32.441897,-11.573534,  0.721552, 16.211379, -1.525862
     1222252000,  7.907862,  32.45775,-11.579872,  0.722029, 16.219559, -1.527397,  7.907069, 32.457672,-11.579483,  0.722069, 16.219655, -1.526724
     1222262000,  7.911516,  32.47275,-11.585224,  0.722362, 16.227054, -1.528103,  7.911207, 32.473448,-11.584914,  0.722586, 16.226379, -1.526724
     1222272000,  7.915171,  32.48775,-11.590575,  0.722696,  16.23455, -1.528809,  7.915086, 32.488707,-11.590086,  0.722586, 16.234655, -1.526724
     1222282000,  7.918825,  32.50275,-11.595927,   0.72303, 16.242046, -1.529514,  7.919224,  32.50319,-11.595776,  0.723103, 16.241379, -1.528448
     1222292000,   7.92248,  32.51775,-11.601278,  0.723363, 16.249542,  -1.53022,  7.923103,  32.51819,-11.600948,  0.723621, 16.248103, -1.528448
     1222302000,  7.926135,  32.53275, -11.60663,  0.723697, 16.257037, -1.530926,  7.926983, 32.533707,-11.606379,  0.723621, 16.255862,  -1.52931
     1222312000,  7.929789,  32.54775,-11.611981,  0.724031, 16.264533, -1.531632,  7.930862, 32.549224,-11.611034,  0.724138, 16.264138, -1.531034
     1222322000,  7.933444,  32.56275,-11.617333,  0.724364, 16.272029, -1.532338,  7.934483, 32.563707,-11.616466,  0.724138, 16.271897, -1.531897
     1222332000,  7.937098,  32.57775,-11.622684,  0.724698, 16.279524, -1.533044,  7.937845, 32.577672,-11.621379,  0.724655, 16.279138, -1.531897
     1222342000,  7.940753,  32.59275,-11.628036,  0.725032,  16.28702,  -1.53375,  7.941207, 32.592155, -11.62681,  0.725172, 16.286379, -1.533621
     1222352000,  7.944407,  32.60775,-11.633387,  0.725365, 16.294516, -1.534456,  7.944828, 32.607672,-11.632241,  0.725172, 16.294138, -1.534483
     1222362000,  7.948062,  32.62275,-11.638739,  0.725699, 16.302011, -1.535161,   7.94819, 32.622931,-11.637931,   0.72569, 16.301379, -1.535345
     1222372000,  7.951716,  32.63775, -11.64409,  0.726033, 16.309507, -1.535867,  7.951293, 32.637672,-11.643621,   0.72569, 16.308621, -1.535345
     1222382000,  7.955371,  32.65275,-11.649442,  0.726366, 16.317003, -1.536573,  7.954914, 32.651897,-11.649569,  0.726207, 16.316379, -1.537069
     1222392000,  7.959025,  32.66775,-11.654793,    0.7267, 16.324498, -1.537279,  7.958276, 32.666121,-11.655517,  0.726724, 16.324138, -1.537069
     1222402000,   7.96268,  32.68275,-11.660145,  0.727034, 16.331994, -1.537985,  7.961897, 32.681379,-11.661466,  0.726724, 16.332414, -1.537931
     1222412000,  7.966334,  32.69775,-11.665496,  0.727367,  16.33949, -1.538691,  7.965517, 32.697414,-11.667155,  0.727241, 16.339655, -1.538793
     1222422000,  7.969989,  32.71275,-11.670848,  0.727701, 16.346986, -1.539397,  7.969397, 32.712414,-11.672845,  0.727759, 16.346897, -1.539655
     1222432000,  7.973643,  32.72775,-11.676199,  0.728035, 16.354481, -1.540103,  7.973017, 32.727155,-11.678017,  0.727759, 16.354655, -1.540517
     1222442000,  7.977298,  32.74275,-11.681551,  0.728368, 16.361977, -1.540808,  7.977155, 32.742155,-11.682931,  0.728276, 16.362414, -1.540517
     1222452000,  7.980953,  32.75775,-11.686902,  0.728702, 16.369473, -1.541514,  7.981034, 32.757414,-11.687845,  0.728793, 16.369138, -1.541379
     1222462000,  7.984607,  32.77275,-11.692254,  0.729036, 16.376968,  -1.54222,  7.984914, 32.773448,-11.692759,  0.728793, 16.377414, -1.542241
     1222472000,  7.988262,  32.78775,-11.697606,  0.729369, 16.384464, -1.542926,  7.989052, 32.788448,-11.697672,   0.72931, 16.384655, -1.543103
     1222482000,  7.991916,  32.80275,-11.702957,  0.729703,  16.39196, -1.543632,  7.992931,  32.80319,-11.702328,  0.729828, 16.391379, -1.543103
     1222492000,  7.995571,  32.81775,-11.708309,  0.730037, 16.399455, -1.544338,   7.99681,  32.81819,  -11.7075,  0.730345, 16.399655, -1.543966
     1222502000,  7.999225,  32.83275, -11.71366,  0.730371, 16.406951, -1.545044,   8.00069, 32.833966,-11.712672,  0.730345, 16.406897, -1.544828
     1222512000,   8.00288,  32.84775,-11.719012,  0.730704, 16.414447, -1.545749,   8.00431, 32.849741,-11.717586,  0.730862, 16.414138,  -1.54569
     1222522000,  8.006534,  32.86275,-11.724363,  0.731038, 16.421942, -1.546455,  8.007672, 32.864483,-11.723276,  0.730862, 16.421379, -1.546552
     1222532000,  8.010189,  32.87775,-11.729715,  0.731372, 16.429438, -1.547161,  8.011293, 32.878966,-11.728707,  0.731379, 16.429138, -1.547414
     1222542000,  8.013843,  32.89275,-11.735066,  0.731705, 16.436934, -1.547867,  8.014655, 32.893707,-11.734397,  0.731897, 16.436379, -1.547414
     1222552000,  8.017498,  32.90775,-11.740418,  0.732039,  16.44443, -1.548573,  8.018017, 32.908966,-11.740086,  0.731897, 16.444138, -1.549138
     1222562000,  8.021152,  32.92275,-11.745769,  0.732373, 16.451925, -1.549279,  8.021379, 32.924224,-11.745517,  0.732414, 16.450862, -1.549138
     1222572000,  8.024807,  32.93775,-11.751121,  0.732706, 16.459421, -1.549985,  8.024741, 32.938966,-11.750948,  0.732931, 16.459655,     -1.55
     1222582000,  8.028461,  32.95275,-11.756472,   0.73304, 16.466917, -1.550691,  8.028103,  32.95319,-11.756121,  0.733448, 16.465862, -1.550862
     1222592000,  8.032116,  32.96775,-11.761824,  0.733374, 16.474412, -1.551396,  8.031466, 32.967672,-11.761293,  0.733448, 16.473621, -1.550862
     1222602000,  8.035771,  32.98275,-11.767175,  0.733707, 16.481908, -1.552102,  8.034828, 32.982672,-11.766207,  0.733448, 16.482414, -1.551724
     1222612000,  8.039425,  32.99775,-11.772527,  0.734041, 16.489404, -1.552808,  8.038448, 32.997931,-11.771379,  0.733966, 16.488621, -1.551724
     1222622000,   8.04308,  33.01275,-11.777878,  0.734375, 16.496899, -1.553514,  8.042069, 33.012672,-11.776552,  0.734483, 16.496379, -1.553448
     1222632000,  8.046734,  33.02775, -11.78323,  0.734708, 16.504395,  -1.55422,   8.04569, 33.026897,-11.781983,     0.735, 16.503621,  -1.55431
     1222642000,  8.050389,  33.04275,-11.788581,  0.735042, 16.511891, -1.554926,  8.049569, 33.041638,-11.787672,     0.735, 16.511379,  -1.55431
     1222652000,  8.054043,  33.05775,-11.793933,  0.735376, 16.519387, -1.555632,  8.053448, 33.057155,-11.793362,  0.735517, 16.519655, -1.555172
     1222662000,  8.057698,  33.07275,-11.799284,  0.735709, 16.526882, -1.556338,  8.057328, 33.072931, -11.79931,  0.735517, 16.526379, -1.556034
     1222672000,  8.061352,  33.08775,-11.804636,  0.736043, 16.534378, -1.557043,  8.061207, 33.088448,-11.805259,  0.736034, 16.533621, -1.556034
     1222682000,  8.065007,  33.10275,-11.809987,  0.736377, 16.541874, -1.557749,  8.065345,  33.10319,-11.811207,  0.736034, 16.541897, -1.556897
     1222692000,  8.068661,  33.11775,-11.815339,   0.73671, 16.549369, -1.558455,  8.069224, 33.117931,-11.817155,  0.736552, 16.549138, -1.557759
     1222702000,  8.072316,  33.13275, -11.82069,  0.737044, 16.556865, -1.559161,  8.073103,  33.13319,-11.822586,  0.737069, 16.556379, -1.558621
     1222712000,   8.07597,  33.14775,-11.826042,  0.737378, 16.564361, -1.559867,  8.076983, 33.148707,-11.827759,  0.737069, 16.564138, -1.560345
     1222722000,  8.079625,  33.16275,-11.831393,  0.737711, 16.571856, -1.560573,  8.080603, 33.162931,-11.832672,  0.737586, 16.571897, -1.560345
     1222732000,  8.083279,  33.17775,-11.836745,  0.738045, 16.579352, -1.561279,  8.083966, 33.177155,-11.837845,  0.738103, 16.579138, -1.561207
     1222742000,  8.086934,  33.19275,-11.842096,  0.738379, 16.586848, -1.561985,  8.087328, 33.192155,  -11.8425,  0.738103, 16.586897, -1.561207
     1222752000,  8.090589,  33.20775,-11.847448,  0.738712, 16.594343,  -1.56269,   8.09069, 33.207931,-11.847672,  0.738621, 16.594138, -1.562931
     1222762000,  8.094243,  33.22275,-11.852799,  0.739046, 16.601839, -1.563396,  8.094052, 33.223707,-11.852845,  0.739138, 16.602931, -1.563793
     1222772000,  8.097898,  33.23775,-11.858151,   0.73938, 16.609335, -1.564102,  8.097414, 33.238707,-11.857759,  0.739138, 16.610172, -1.563793
     1222782000,  8.101552,  33.25275,-11.863502,  0.739713, 16.616831, -1.564808,  8.100776, 33.252672, -11.86319,  0.739655, 16.617414, -1.564655
     1222792000,  8.105207,  33.26775,-11.868854,  0.740047, 16.624326, -1.565514,  8.104138, 33.267414,-11.868621,  0.740172, 16.625172, -1.565517
     1222802000,  8.108861,  33.28275,-11.874205,  0.740381, 16.631822,  -1.56622,  8.107759, 33.282414, -11.87431,   0.74069, 16.631897, -1.565517
     1222812000,  8.112516,  33.29775,-11.879557,  0.740715, 16.639318, -1.566926,  8.111121, 33.297931,    -11.88,   0.74069,  16.64069, -1.567241
     1222822000,   8.11617,  33.31275,-11.884908,  0.741048, 16.646813, -1.567631,  8.114741,  33.31319, -11.88569,  0.741207, 16.648966, -1.567241
     1222832000,  8.119825,  33.32775, -11.89026,  0.741382, 16.654309, -1.568337,  8.118621, 33.327672,-11.891379,  0.741724, 16.655172, -1.567241
     1222842000,  8.123479,  33.34275,-11.895612,  0.741716, 16.661805, -1.569043,    8.1225, 33.342414, -11.89681,  0.741724, 16.662414, -1.569828
     1222852000,  8.127134,  33.35775,-11.900963,  0.742049,   16.6693, -1.569749,  8.126638,  33.35819,-11.901983,  0.742241, 16.671207, -1.569828
     1222862000,  8.130788,  33.37275,-11.906315,  0.742383, 16.676796, -1.570455,  8.130517, 33.373966,-11.907155,  0.742759, 16.678448,  -1.57069
     1222872000,  8.134443,  33.38775,-11.911666,  0.742717, 16.684292, -1.571161,  8.134655, 33.388966,-11.912069,  0.742759,  16.68569, -1.571552
     1222882000,  8.138097,  33.40275,-11.917018,   0.74305, 16.691787, -1.571867,  8.138793, 33.403707,-11.916983,  0.743276, 16.693966, -1.571552
     1222892000,  8.141752,  33.41775,-11.922369,  0.743384, 16.699283, -1.572573,  8.142672, 33.418707,-11.921897,  0.743276,  16.70069, -1.571552
     1222902000,  8.145407,  33.43275,-11.927721,  0.743718, 16.706779, -1.573278,  8.146552, 33.434224,-11.927069,  0.743793, 16.707931, -1.573276
     1222912000,  8.149061,  33.44775,-11.933072,  0.744051, 16.714275, -1.573984,  8.150431,     33.45,-11.931983,  0.743793, 16.714655, -1.573276
     1222922000,  8.152716,  33.46275,-11.938424,  0.744385,  16.72177,  -1.57469,  8.154052, 33.464483,-11.937672,   0.74431, 16.723448, -1.573276
     1222932000,   8.15637,  33.47775,-11.943775,  0.744719, 16.729266, -1.575396,  8.157672, 33.478448,-11.943103,  0.744828, 16.730172,    -1.575
     1222942000,  8.160025,  33.49275,-11.949127,  0.745052, 16.736762, -1.576102,  8.161034, 33.492931,-11.948793,  0.744828, 16.738448,    -1.575
     1222952000,  8.163679,  33.50775,-11.954478,  0.745386, 16.744257, -1.576808,  8.164397,  33.50819,-11.954483,  0.745345, 16.744655, -1.575862
     1222962000,  8.167334,  33.52275, -11.95983,   0.74572, 16.751753, -1.577514,  8.167759,  33.52319,-11.960431,  0.745862, 16.751897, -1.576724
     1222972000,  8.170988,  33.53775,-11.965181,  0.746053, 16.759249,  -1.57822,  8.171121, 33.537931,-11.965862,  0.746379, 16.759655, -1.577586
     1222982000,  8.174643,  33.55275,-11.970533,  0.746387, 16.766744, -1.578925,  8.174224, 33.552155,-11.971293,  0.746379, 16.767414, -1.578448
     1222992000,  8.178297,  33.56775,-11.975884,  0.746721,  16.77424, -1.579631,  8.177845, 33.566638,-11.976724,  0.746897, 16.775172,  -1.57931
     1223002000,  8.181952,  33.58275,-11.981236,  0.747054, 16.781736, -1.580337,  8.181207, 33.582155,-11.981897,  0.746897, 16.782414, -1.580172
     1223012000,  8.185606,  33.59775,-11.986587,  0.747388, 16.789232, -1.581043,  8.184569, 33.597672,-11.986552,  0.747414, 16.790172, -1.581034
     1223022000,  8.189261,  33.61275,-11.991939,  0.747722, 16.796727, -1.581749,   8.18819, 33.612931,-11.991466,  0.747414, 16.796379, -1.581034
     1223032000,  8.192915,  33.62775, -11.99729,  0.748055, 16.804223, -1.582455,   8.19181, 33.627155,-11.996638,  0.747931, 16.805172, -1.581897
     1223042000,   8.19657,  33.64275,-12.002642,  0.748389, 16.811719, -1.583161,   8.19569, 33.641897,-12.001552,  0.748448, 16.812414, -1.582759
     1223052000,  8.200225,  33.65775,-12.007993,  0.748723, 16.819214, -1.583866,  8.199569, 33.657672,-12.006724,  0.748966, 16.818621, -1.583621
     1223062000,  8.203879,  33.67275,-12.013345,  0.749056,  16.82671, -1.584572,  8.203448, 33.673707,-12.012155,  0.748966, 16.826379, -1.584483
     1223072000,  8.207534,  33.68775,-12.018696,   0.74939, 16.834206, -1.585278,  8.207328, 33.689224,-12.017586,  0.749483, 16.834138, -1.585345
     1223082000,  8.211188,  33.70275,-12.024048,  0.749724, 16.841701, -1.585984,  8.211466, 33.703707,-12.023276,  0.749483, 16.841379, -1.586207
     1223092000,  8.214843,  33.71775,-12.029399,  0.750058, 16.849197,  -1.58669,  8.215345, 33.718707,-12.028966,      0.75, 16.848103, -1.587069
     1223102000,  8.218497,  33.73275,-12.034751,  0.750391, 16.856693, -1.587396,  8.219224, 33.733966,-12.034655,      0.75, 16.855862, -1.587931
     1223112000,  8.222152,  33.74775,-12.040102,  0.750725, 16.864188, -1.588102,  8.223103, 33.749483,-12.040345,  0.750517, 16.863103, -1.588793
     1223122000,  8.225806,  33.76275,-12.045454,  0.751059, 16.871684, -1.588808,  8.226983, 33.763966,-12.045776,  0.751034, 16.870862, -1.588793
     1223132000,  8.229461,  33.77775,-12.050805,  0.751392,  16.87918, -1.589513,  8.230603, 33.777931,-12.051207,  0.751034, 16.878621, -1.589655
     1223142000,  8.233115,  33.79275,-12.056157,  0.751726, 16.886676, -1.590219,  8.234224, 33.792672,-12.056379,  0.751552, 16.885862, -1.590517
     1223152000,   8.23677,  33.80775,-12.061508,   0.75206, 16.894171, -1.590925,  8.237586, 33.807931, -12.06181,  0.752069, 16.893621, -1.590517
     1223162000,  8.240424,  33.82275, -12.06686,  0.752393, 16.901667, -1.591631,  8.241207, 33.823707,-12.066983,  0.752069, 16.901379, -1.590517
     1223172000,  8.244079,  33.83775,-12.072211,  0.752727, 16.909163, -1.592337,   8.24431, 33.838707,-12.071897,  0.752586, 16.909138, -1.592241
     1223182000,  8.247733,  33.85275,-12.077563,  0.753061, 16.916658, -1.593043,  8.247672, 33.852931,-12.077069,  0.753103, 16.915862, -1.592241
     1223192000,  8.251388,  33.86775,-12.082914,  0.753394, 16.924154, -1.593749,  8.251034, 33.867155,-12.082759,  0.753621, 16.924138, -1.592241
     1223202000,  8.255043,  33.88275,-12.088266,  0.753728,  16.93165, -1.594455,  8.254397, 33.882414,-12.088448,  0.754138, 16.931897, -1.594828
     1223212000,  8.258697,  33.89775,-12.093618,  0.754062, 16.939145,  -1.59516,  8.257759, 33.897931,-12.094138,  0.754138, 16.938621, -1.594828
     1223222000,  8.262352,  33.91275,-12.098969,  0.754395, 16.946641, -1.595866,  8.261121, 33.912931,-12.100086,  0.754655, 16.946379,  -1.59569
     1223232000,  8.266006,  33.92775,-12.104321,  0.754729, 16.954137, -1.596572,  8.264741, 33.927155,-12.106293,  0.754655, 16.954138, -1.596552
     1223242000,  8.269661,  33.94275,-12.109672,  0.755063, 16.961632, -1.597278,  8.268362, 33.941638,-12.111983,  0.755172, 16.961897, -1.596552
     1223252000,  8.273315,  33.95775,-12.115024,  0.755396, 16.969128, -1.597984,  8.272241, 33.957155,-12.117931,  0.755172, 16.969138, -1.597414
     1223262000,   8.27697,  33.97275,-12.120375,   0.75573, 16.976624,  -1.59869,  8.276121, 33.972414,-12.123362,   0.75569, 16.976379, -1.598276
     1223272000,  8.280624,  33.98775,-12.125727,  0.756064,  16.98412, -1.599396,      8.28, 33.987672,-12.128276,  0.756207, 16.983621, -1.599138
     1223282000,  8.284279,  34.00275,-12.131078,  0.756397, 16.991615, -1.600101,  8.284138, 34.002155, -12.13319,  0.756724, 16.991897, -1.599138
     1223292000,  8.287933,  34.01775, -12.13643,  0.756731, 16.999111, -1.600807,  8.288017, 34.017155,-12.138103,  0.756724, 16.999655, -1.600862
     1223302000,  8.291588,  34.03275,-12.141781,  0.757065, 17.006607, -1.601513,  8.291897,  34.03319,-12.142759,  0.757241, 17.007414, -1.600862
     1223312000,  8.295242,  34.04775,-12.147133,  0.757398, 17.014102, -1.602219,  8.296034, 34.048966,-12.147414,  0.757759, 17.014655, -1.602586
     1223322000,  8.298897,  34.06275,-12.152484,  0.757732, 17.021598, -1.602925,  8.299914, 34.064224,-12.152069,  0.757759, 17.021897, -1.603448
     1223332000,  8.302551,  34.07775,-12.157836,  0.758066, 17.029094, -1.603631,  8.303276,  34.07819,-12.156983,  0.758276, 17.028103, -1.603448
     1223342000,  8.306206,  34.09275,-12.163187,  0.758399, 17.036589, -1.604337,  8.306897, 34.092414,-12.162155,  0.758276, 17.035345, -1.605172
     1223352000,  8.309861,  34.10775,-12.168539,  0.758733, 17.044085, -1.605043,  8.310517, 34.107672,-12.167586,  0.758793, 17.045172, -1.605172
     1223362000,  8.313515,  34.12275, -12.17389,  0.759067, 17.051581, -1.605748,  8.314138,  34.12319,-12.173017,   0.75931, 17.051379, -1.606034
     1223372000,   8.31717,  34.13775,-12.179242,    0.7594, 17.059077, -1.606454,  8.317241,  34.13819, -12.17819,   0.75931, 17.058103, -1.606897
     1223382000,  8.320824,  34.15275,-12.184593,  0.759734, 17.066572,  -1.60716,  8.320603, 34.152414,-12.183879,  0.759828, 17.066379, -1.606897
     1223392000,  8.324479,  34.16775,-12.189945,  0.760068, 17.074068, -1.607866,  8.324224, 34.166638, -12.18931,  0.760345, 17.074138, -1.607759
     1223402000,  8.328133,  34.18275,-12.195296,  0.760402, 17.081564, -1.608572,  8.327586, 34.181897,-12.194741,  0.760345, 17.080862, -1.608621
     1223412000,  8.331788,  34.19775,-12.200648,  0.760735, 17.089059, -1.609278,  8.331207, 34.197155,-12.200172,  0.760862, 17.088621, -1.608621
     1223422000,  8.335442,  34.21275,-12.205999,  0.761069, 17.096555, -1.609984,  8.334569, 34.212414,-12.205086,  0.760862, 17.096379, -1.610345
     1223432000,  8.339097,  34.22775,-12.211351,  0.761403, 17.104051,  -1.61069,  8.337931, 34.227155,-12.210259,  0.761379, 17.103103, -1.610345
     1223442000,  8.342751,  34.24275,-12.216702,  0.761736, 17.111546, -1.611395,   8.34181, 34.242155,-12.215431,  0.761897, 17.110862, -1.611207
     1223452000,  8.346406,  34.25775,-12.222054,   0.76207, 17.119042, -1.612101,  8.345431, 34.257672,-12.220603,  0.762414, 17.118621, -1.611207
     1223462000,   8.35006,  34.27275,-12.227405,  0.762404, 17.126538, -1.612807,  8.349569, 34.273707,-12.225776,  0.762414, 17.125862, -1.612069
     1223472000,  8.353715,  34.28775,-12.232757,  0.762737, 17.134033, -1.613513,  8.353448, 34.288966,-12.230948,  0.762931, 17.133103, -1.613793
     1223482000,  8.357369,  34.30275,-12.238108,  0.763071, 17.141529, -1.614219,  8.357586, 34.303707,-12.236638,  0.762931, 17.140345, -1.614655
     1223492000,  8.361024,  34.31775, -12.24346,  0.763405, 17.149025, -1.614925,  8.361724,  34.31819,-12.242586,  0.763448, 17.148103, -1.614655
     1223502000,  8.364679,  34.33275,-12.248811,  0.763738, 17.156521, -1.615631,  8.365603, 34.333707,-12.248534,  0.763448, 17.156379, -1.615517
     1223512000,  8.368333,  34.34775,-12.254163,  0.764072, 17.164016, -1.616337,  8.369483, 34.349224,-12.254483,  0.763966, 17.163621, -1.616379
     1223522000,  8.371988,  34.36275,-12.259514,  0.764406, 17.171512, -1.617042,  8.373362, 34.363966,-12.260172,  0.764483, 17.171379, -1.617241
     1223532000,  8.375642,  34.37775,-12.264866,  0.764739, 17.179008, -1.617748,  8.376983, 34.377931,-12.266121,     0.765, 17.178103, -1.618103
     1223542000,  8.379297,  34.39275,-12.270217,  0.765073, 17.186503, -1.618454,  8.380603, 34.392155,-12.271552,     0.765, 17.186897, -1.618103
     1223552000,  8.382951,  34.40775,-12.275569,  0.765407, 17.193999,  -1.61916,  8.383966, 34.407155,-12.276724,  0.765517, 17.194655, -1.618966
     1223562000,  8.386606,  34.42275, -12.28092,   0.76574, 17.201495, -1.619866,  8.387586, 34.422672,-12.281897,  0.766034, 17.201379, -1.619828
     1223572000,   8.39026,  34.43775,-12.286272,  0.766074,  17.20899, -1.620572,  8.390948, 34.437155, -12.28681,  0.766034, 17.209138,  -1.62069
     1223582000,  8.393915,  34.45275,-12.291624,  0.766408, 17.216486, -1.621278,   8.39431, 34.451379,-12.291724,  0.766034, 17.217414,  -1.62069
     1223592000,  8.397569,  34.46775,-12.296975,  0.766741, 17.223982, -1.621983,  8.397672, 34.465862,-12.296379,  0.766552, 17.224655, -1.622414
     1223602000,  8.401224,  34.48275,-12.302327,  0.767075, 17.231478, -1.622689,  8.401034, 34.481121,-12.301293,  0.767069, 17.232414, -1.622414
     1223612000,  8.404878,  34.49775,-12.307678,  0.767409, 17.238973, -1.623395,  8.404397, 34.496897,-12.306466,  0.767069, 17.240172, -1.623276
     1223622000,  8.408533,  34.51275, -12.31303,  0.767742, 17.246469, -1.624101,  8.407759, 34.512672,-12.311897,  0.767586, 17.247931, -1.623276
     1223632000,  8.412187,  34.52775,-12.318381,  0.768076, 17.253965, -1.624807,  8.411379, 34.527414,-12.317069,  0.768103,  17.25569, -1.624138
     1223642000,  8.415842,  34.54275,-12.323733,   0.76841,  17.26146, -1.625513,  8.415259, 34.542155,-12.323017,  0.768621, 17.261897,    -1.625
     1223652000,  8.419497,  34.55775,-12.329084,  0.768743, 17.268956, -1.626219,  8.418879, 34.557672,-12.328966,  0.768621,  17.27069, -1.625862
     1223662000,  8.423151,  34.57275,-12.334436,  0.769077, 17.276452, -1.626925,    8.4225, 34.573707,-12.334655,  0.769138, 17.277931, -1.626724
     1223672000,  8.426806,  34.58775,-12.339787,  0.769411, 17.283947,  -1.62763,  8.426379, 34.588707,-12.340345,  0.769655,  17.28569, -1.627586
     1223682000,   8.43046,  34.60275,-12.345139,  0.769744, 17.291443, -1.628336,  8.430517, 34.603448,-12.345776,  0.769655, 17.292414, -1.628448
     1223692000,  8.434115,  34.61775, -12.35049,  0.770078, 17.298939, -1.629042,  8.434655, 34.618448,-12.351207,  0.770172, 17.299138, -1.628448
     1223702000,  8.437769,  34.63275,-12.355842,  0.770412, 17.306434, -1.629748,  8.438534, 34.633966,-12.356379,   0.77069, 17.307414,  -1.62931
     1223712000,  8.441424,  34.64775,-12.361193,  0.770746,  17.31393, -1.630454,  8.442672, 34.649483,-12.361552,   0.77069, 17.315172, -1.630172
     1223722000,  8.445078,  34.66275,-12.366545,  0.771079, 17.321426,  -1.63116,   8.44681, 34.664483,-12.366466,  0.771207, 17.322414, -1.631034
     1223732000,  8.448733,  34.67775,-12.371896,  0.771413, 17.328922, -1.631866,  8.450431, 34.678707,-12.371638,  0.771724, 17.330172, -1.631034
     1223742000,  8.452387,  34.69275,-12.377248,  0.771747, 17.336417, -1.632572,   8.45431,  34.69319,-12.377069,  0.771724, 17.337414, -1.632759
     1223752000,  8.456042,  34.70775,-12.382599,   0.77208, 17.343913, -1.633277,  8.457931, 34.708448,  -12.3825,  0.772241, 17.344655, -1.632759
     1223762000,  8.459696,  34.72275,-12.387951,  0.772414, 17.351409, -1.633983,  8.461293, 34.724224,-12.387931,  0.772759, 17.351897, -1.633621
     1223772000,  8.463351,  34.73775,-12.393302,  0.772748, 17.358904, -1.634689,  8.464397, 34.739224,-12.393621,  0.772759, 17.359655, -1.634483
     1223782000,  8.467005,  34.75275,-12.398654,  0.773081,   17.3664, -1.635395,  8.467759, 34.753448, -12.39931,  0.773276, 17.366897, -1.636207
     1223792000,   8.47066,  34.76775,-12.404005,  0.773415, 17.373896, -1.636101,  8.470862, 34.767672,   -12.405,  0.773793, 17.374655, -1.636207
     1223802000,  8.474315,  34.78275,-12.409357,  0.773749, 17.381391, -1.636807,  8.474224, 34.782672,-12.410948,  0.773793, 17.381897, -1.637069
     1223812000,  8.477969,  34.79775,-12.414708,  0.774082, 17.388887, -1.637513,  8.477586, 34.797931,-12.416638,  0.773793, 17.389138, -1.637069
     1223822000,  8.481624,  34.81275, -12.42006,  0.774416, 17.396383, -1.638218,  8.480948, 34.812931,-12.422069,   0.77431, 17.396897, -1.638793
     1223832000,  8.485278,  34.82775,-12.425411,   0.77475, 17.403878, -1.638924,   8.48431, 34.827414,-12.427241,  0.774828, 17.404138, -1.638793
     1223842000,  8.488933,  34.84275,-12.430763,  0.775083, 17.411374,  -1.63963,  8.487672, 34.842155,-12.432155,  0.775345, 17.412414, -1.638793
     1223852000,  8.492587,  34.85775,-12.436114,  0.775417,  17.41887, -1.640336,  8.491552, 34.857414,-12.437069,  0.775345, 17.419138, -1.639655
     1223862000,  8.496242,  34.87275,-12.441466,  0.775751, 17.426366, -1.641042,  8.495172,  34.87319,-12.441983,  0.775862, 17.425345, -1.640517
     1223872000,  8.499896,  34.88775,-12.446817,  0.776084, 17.433861, -1.641748,  8.498793, 34.888707,-12.446638,  0.775862, 17.433621, -1.640517
     1223882000,  8.503551,  34.90275,-12.452169,  0.776418, 17.441357, -1.642454,  8.502931,  34.90319, -12.45181,  0.776379, 17.440862, -1.641379
     1223892000,  8.507205,  34.91775, -12.45752,  0.776752, 17.448853,  -1.64316,   8.50681, 34.917931,-12.456724,  0.776379, 17.448103, -1.642241
     1223902000,   8.51086,  34.93275,-12.462872,  0.777085, 17.456348, -1.643865,  8.510948, 34.932931,-12.461897,  0.776897, 17.455862, -1.643103
     1223912000,  8.514514,  34.94775,-12.468223,  0.777419, 17.463844, -1.644571,  8.514828, 34.948448,-12.467328,  0.777414, 17.462069, -1.643966
     1223922000,  8.518169,  34.96275,-12.473575,  0.777753,  17.47134, -1.645277,  8.518707,  34.96319,-12.473276,  0.777414, 17.469828, -1.644828
     1223932000,  8.521823,  34.97775,-12.478926,  0.778086, 17.478835, -1.645983,  8.522586, 34.977414,-12.478966,  0.777931, 17.477586,  -1.64569
     1223942000,  8.525478,  34.99275,-12.484278,   0.77842, 17.486331, -1.646689,  8.526207, 34.992155,-12.484655,  0.778448,  17.48431, -1.646552
     1223952000,  8.529133,  35.00775,-12.489629,  0.778754, 17.493827, -1.647395,  8.529828, 35.007414,-12.490345,  0.778448, 17.493103, -1.646552
     1223962000,  8.532787,  35.02275,-12.494981,  0.779087, 17.501323, -1.648101,  8.533448, 35.023448,-12.495517,  0.778966, 17.500862, -1.649138
